value,count
0.5676855895196506,1
0.5685483870967742,1
0.5687203791469194,1
0.5688888888888889,1
0.569060773480663,1
0.5710059171597633,1
0.5714285714285714,2
0.5759493670886076,1
0.5761589403973509,1
0.5765199161425576,1
0.5766871165644172,1
0.5819209039548022,1
0.5829596412556054,1
0.5856164383561644,1
0.5858585858585859,1
0.5870967741935483,1
0.5877659574468085,1
0.5878962536023055,1
0.5888501742160279,1
0.589041095890411,1
0.5902688860435339,1
0.5921450151057401,1
0.5925925925925926,1
0.5949720670391061,1
0.5969773299748111,1
0.5979899497487438,1
0.5989717223650386,1
0.6011560693641619,1
0.6020151133501259,1
0.6033057851239669,1
0.6060606060606061,1
0.6084656084656085,1
0.6108597285067874,1
0.6131386861313869,1
0.6133333333333333,1
0.6145124716553289,1
0.616751269035533,1
0.6190476190476191,2
0.6192660550458715,1
0.6197183098591549,1
0.620979020979021,1
0.6243386243386243,1
0.6254752851711026,1
0.6269744835965978,1
0.6270491803278688,1
0.6281512605042017,1
0.6303724928366762,1
0.6305309734513275,1
0.6312769010043041,1
0.6347305389221557,1
0.6348314606741573,1
0.6360338573155986,1
0.6363636363636364,2
0.6380697050938338,1
0.6380753138075314,1
0.6415094339622641,1
0.6440281030444965,1
0.6444444444444445,1
0.6515513126491647,1
0.6521739130434783,1
0.6554307116104869,1
0.6589147286821705,1
0.66,1
0.6600660066006601,1
0.6634146341463415,1
0.6641221374045801,1
0.6649214659685864,1
0.6666666666666666,2
0.6683937823834197,1
0.6697247706422018,1
0.6730158730158731,1
0.6744868035190615,1
0.6745406824146981,1
0.6782178217821783,1
0.6835443037974683,1
0.6847290640394089,1
0.6854460093896714,1
0.6858789625360231,1
0.6891891891891891,1
0.6899736147757256,1
0.6901408450704225,1
0.69164265129683,1
0.6957831325301205,1
0.6964006259780907,1
0.6968503937007874,1
0.696969696969697,1
0.6976744186046512,1
0.6978131212723658,1
0.6979405034324943,1
0.6981132075471698,1
0.6992753623188406,1
0.7050561797752809,1
0.7051282051282052,1
0.7070938215102975,1
0.7073732718894009,1
0.707774798927614,1
0.7103658536585366,1
0.7109375,1
0.7124600638977636,1
0.7131931166347992,1
0.7152317880794702,1
0.7159090909090909,1
0.7188118811881188,1
0.71900826446281,1
0.7205240174672489,1
0.720708446866485,1
0.721030042918455,1
0.7215189873417721,1
0.7239512855209743,1
0.7242798353909465,1
0.7247386759581882,1
0.7272727272727273,1
0.7275862068965517,1
0.7281553398058253,1
0.7296416938110749,1
0.7355623100303952,1
0.7356076759061834,1
0.7365439093484419,1
0.7372093023255814,1
0.7423728813559322,2
0.7474048442906575,1
0.7482014388489209,1
0.7521186440677966,1
0.7537942664418212,1
0.7593984962406015,1
0.76,1
0.7615894039735099,1
0.7641509433962265,1
0.7658610271903323,1
0.7721518987341772,1
0.7754010695187166,1
0.775438596491228,1
0.7801418439716312,1
0.7804878048780488,1
0.7893368010403121,1
0.7914438502673797,1
0.7931034482758621,1
0.8030018761726079,1
0.8049713193116634,1
0.8076009501187649,1
0.8082191780821918,1
0.8115942028985508,1
0.8154269972451791,1
0.8162162162162162,1
0.8166939443535188,1
0.8186813186813187,1
0.8192090395480226,1
0.8206521739130435,1
0.8283333333333334,1
0.8298429319371727,1
0.8308921438082557,1
0.8368298368298368,1
0.841726618705036,1
0.8420348058902276,1
0.8449074074074074,1
0.8457142857142858,1
0.8461538461538461,1
0.8468013468013468,1
0.8470873786407767,1
0.8489116517285531,1
0.8490566037735849,1
0.8493894165535957,1
0.853448275862069,1
0.8605442176870748,1
0.8614457831325302,1
0.8635761589403973,1
0.8651911468812877,1
0.8694444444444445,1
0.8697674418604651,1
0.871244635193133,1
0.8718801996672213,1
0.8773946360153256,1
0.8852459016393442,1
0.8865979381443299,1
0.8896210873146623,1
0.890282131661442,1
0.8926174496644296,1
0.8929503916449086,1
0.8944281524926686,1
0.8947368421052632,1
0.8971631205673759,1
0.9044585987261147,1
0.9054054054054054,1
0.9095022624434389,1
0.9108910891089109,1
0.9122257053291536,1
0.912621359223301,1
0.9150442477876106,1
0.9196428571428571,1
0.9214285714285714,1
0.9215442092154421,1
0.9230769230769231,1
0.9234449760765551,1
0.9240986717267552,1
0.9243697478991597,1
0.9250985545335085,1
0.926829268292683,1
0.9269662921348315,1
0.9282051282051282,1
0.9302325581395349,1
0.931350114416476,1
0.9314285714285714,1
0.9318181818181818,2
0.9346938775510204,1
0.9366812227074236,1
0.937007874015748,1
0.9385342789598109,1
0.9395770392749244,1
0.9408450704225352,1
0.9409448818897638,1
0.9417040358744395,1
0.9437386569872959,1
0.9442508710801394,1
0.9486552567237164,1
0.9508670520231214,1
0.9508928571428571,1
0.952247191011236,1
0.9538461538461539,1
0.9557522123893806,1
0.9558498896247241,1
0.9568034557235421,1
0.9578544061302682,1
0.9583333333333334,1
0.9587301587301588,1
0.9601328903654485,1
0.961038961038961,1
0.962671905697446,1
0.9641693811074918,1
0.9648318042813455,1
0.9655172413793104,1
0.9666666666666667,1
0.9668508287292817,1
0.9675925925925926,1
0.9681274900398407,1
0.9692307692307692,1
0.9700598802395209,1
0.9720670391061452,1
0.9725085910652921,1
0.9727047146401985,1
0.9757575757575757,1
0.976063829787234,1
0.9768041237113402,1
0.9770408163265306,1
0.9787878787878788,1
0.9791666666666666,1
0.9792899408284024,1
0.9801762114537445,1
0.980440097799511,1
0.9810126582278481,1
0.9811715481171548,1
0.9815668202764977,1
0.9816849816849816,1
0.9821428571428571,1
0.9824086603518268,1
0.9828767123287672,1
0.9836601307189542,1
0.9839142091152815,1
0.9840909090909091,1
0.9844961240310077,1
0.9845201238390093,1
0.9846153846153847,1
0.9846827133479212,1
0.9848942598187311,1
0.9849397590361446,1
0.985200845665962,1
0.9855595667870036,1
0.9858989424206815,1
0.9863945578231292,1
0.9864406779661017,1
0.9867549668874173,1
0.9868852459016394,1
0.9869791666666666,1
0.9870550161812298,1
0.9870967741935484,1
0.9875389408099688,1
0.9876237623762376,1
0.9877049180327869,1
0.9877551020408163,1
0.9878048780487805,1
0.9880952380952381,1
0.9881235154394299,1
0.9884169884169884,1
0.9885057471264368,1
0.9886363636363636,1
0.9888268156424581,1
0.9890909090909091,1
0.9892215568862276,1
0.9892933618843683,1
0.9893617021276596,1
0.9894736842105263,2
0.9895833333333334,1
0.9896907216494846,1
0.9898477157360406,1
0.9900398406374502,1
0.990228013029316,1
0.9902676399026764,1
0.9903536977491961,1
0.9906103286384976,1
0.990909090909091,1
0.9913978494623656,1
0.992,1
0.9920948616600791,1
0.9921414538310412,1
0.9921875,1
0.9922077922077922,1
0.9923664122137404,1
0.9925742574257426,1
0.9926470588235294,2
0.9927272727272727,1
0.9929078014184397,1
0.9929378531073446,1
0.9929824561403509,1
0.9931818181818182,1
0.9933481152993349,1
0.9935275080906149,1
0.9936305732484076,1
0.9937304075235109,1
0.9938271604938271,1
0.9938398357289527,1
0.9938650306748467,1
0.9938837920489296,1
0.9939024390243902,1
0.9940357852882704,1
0.9943977591036415,1
0.9944444444444445,1
0.9948849104859335,1
0.9950617283950617,1
0.9950738916256158,1
0.9950980392156863,1
0.9952830188679245,1
0.9954128440366973,1
0.9955947136563876,1
0.9959839357429718,1
0.9962121212121212,1
0.996316758747698,1
0.9963235294117647,1
0.9963898916967509,1
0.9969512195121951,2
0.9970845481049563,1
0.997275204359673,1
0.9973474801061007,1
0.9975216852540273,1
0.9977426636568849,1
0.997872340425532,1
0.9980806142034548,1
0.9985119047619048,1
0.9986130374479889,1
1.0,534
